 *  Executing task in folder rocket_groundstation: platformio device monitor 

--- Terminal on /dev/cu.usbserial-A5069RR4 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp8266_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
920,0,-104.42,0.00,-0.04,1.22,9.82,6.1,0.4,-0.6,0
930,0,-104.54,0.00,-0.04,1.23,9.81,6.1,0.4,-0.6,0
940,0,-104.67,0.00,-0.06,1.23,9.81,6.1,0.4,-0.6,0
950,0,-104.60,0.00,-0.05,1.22,9.82,6.1,0.4,-0.6,0
960,0,-104.55,0.00,-0.04,1.22,9.80,6.2,0.4,-0.6,0
970,0,-104.66,0.00,-0.03,1.23,9.80,6.2,0.4,-0.6,0
980,0,-104.63,0.00,-0.04,1.23,9.82,6.2,0.4,-0.6,0
990,0,-104.59,0.00,-0.05,1.22,9.80,6.2,0.4,-0.6,0
1000,0,-104.62,0.00,-0.04,1.22,9.79,6.2,0.4,-0.6,0
1010,0,-104.63,0.00,-0.05,1.22,9.80,6.2,0.4,-0.6,0
1020,0,-104.52,0.00,-0.03,1.22,9.81,6.3,0.4,-0.6,0
1030,0,-104.62,0.00,-0.04,1.22,9.80,6.3,0.4,-0.6,0
1040,0,-104.54,0.00,-0.06,1.21,9.81,6.3,0.4,-0.7,0
1050,0,-104.56,0.00,-0.05,1.22,9.79,6.3,0.4,-0.7,0
1060,0,-104.69,0.00,-0.05,1.23,9.80,6.3,0.4,-0.7,0
1070,0,-104.65,0.00,-0.04,1.22,9.80,6.3,0.4,-0.7,0
1080,0,-104.65,0.00,-0.04,1.21,9.81,6.3,0.4,-0.7,0
1090,0,-104.63,0.00,-0.05,1.21,9.80,6.4,0.4,-0.7,0
1100,0,-104.54,0.00,-0.06,1.21,9.81,6.4,0.4,-0.7,0
1110,0,-104.50,0.00,-0.04,1.22,9.80,6.4,0.4,-0.7,0
1120,0,-104.47,0.00,-0.03,1.22,9.81,6.4,0.4,-0.7,0
1130,0,-104.43,0.00,-0.04,1.22,9.79,6.4,0.4,-0.7,0
1140,0,-104.48,0.00,-0.05,1.23,9.81,6.4,0.4,-0.7,0
1150,0,-104.63,0.00,-0.05,1.25,9.81,6.4,0.4,-0.7,0
1160,0,-104.67,0.00,-0.05,1.22,9.81,6.5,0.4,-0.7,0
1170,0,-104.77,0.00,-0.05,1.22,9.80,6.5,0.4,-0.7,0
1180,0,-104.76,0.00,-0.04,1.23,9.82,6.5,0.4,-0.7,0
1190,0,-104.79,0.00,-0.04,1.22,9.82,6.5,0.4,-0.7,0
1200,0,-104.75,0.00,-0.04,1.22,9.82,6.5,0.4,-0.7,0
1210,0,-104.83,0.00,-0.07,1.22,9.80,6.5,0.4,-0.7,0
1220,0,-104.81,0.00,-0.04,1.23,9.80,6.5,0.4,-0.7,0
1230,0,-104.85,0.00,-0.04,1.22,9.80,6.5,0.4,-0.7,0
1240,0,-104.65,0.00,-0.05,1.21,9.82,6.5,0.4,-0.7,0
1250,0,-104.65,0.00,-0.05,1.22,9.81,6.5,0.4,-0.7,0
1260,0,-104.62,0.00,-0.06,1.22,9.81,6.6,0.4,-0.7,0
1270,0,-104.60,0.00,-0.04,1.24,9.81,6.6,0.4,-0.7,0
1280,0,-104.59,0.00,-0.04,1.22,9.82,6.6,0.3,-0.7,0
1290,0,-104.63,0.00,-0.05,1.22,9.82,6.6,0.4,-0.7,0
1300,0,-104.65,0.00,-0.05,1.22,9.82,6.6,0.4,-0.7,0
1310,0,-104.58,0.00,-0.04,1.24,9.80,6.6,0.3,-0.7,0
1320,0,-104.62,0.00,-0.04,1.23,9.80,6.6,0.3,-0.7,0
1330,0,-104.52,0.00,-0.04,1.22,9.81,6.6,0.3,-0.7,0
1340,0,-104.44,0.00,-0.05,1.23,9.81,6.6,0.3,-0.7,0
1350,0,-104.36,0.00,-0.04,1.23,9.81,6.6,0.3,-0.7,0
1360,0,-104.41,0.00,-0.04,1.23,9.83,6.7,0.3,-0.7,0
1370,0,-104.49,0.00,-0.04,1.22,9.82,6.7,0.3,-0.7,0
1380,0,-104.55,0.00,-0.05,1.23,9.81,6.7,0.3,-0.7,0
1390,0,-104.59,0.00,-0.05,1.22,9.81,6.7,0.3,-0.7,0
1400,0,-104.67,0.00,-0.04,1.21,9.80,6.7,0.3,-0.7,0
1410,0,-104.70,0.00,-0.04,1.21,9.80,6.7,0.3,-0.7,0
1420,0,-104.84,0.00,-0.04,1.23,9.83,6.7,0.3,-0.7,0
1430,0,-104.81,0.00,-0.03,1.21,9.80,6.7,0.3,-0.7,0
1440,0,-104.77,0.00,-0.03,1.22,9.80,6.7,0.3,-0.7,0
1450,0,-104.76,0.00,-0.05,1.23,9.81,6.7,0.3,-0.7,0
1460,0,-104.71,0.00,-0.05,1.23,9.81,6.7,0.3,-0.7,0
1470,0,-104.54,0.00,-0.06,1.23,9.81,6.7,0.3,-0.7,0
1480,0,-104.48,0.00,-0.05,1.23,9.80,6.7,0.3,-0.7,0
1490,0,-104.28,0.00,-0.04,1.22,9.81,6.7,0.3,-0.7,0
1500,0,-104.35,0.00,-0.04,1.22,9.81,6.7,0.3,-0.7,0
1510,0,-104.38,0.00,-0.04,1.22,9.81,6.7,0.3,-0.7,0
